ENTREZ.ID	GENE.NAME	DEGREE	Closeness	Bet	CC	Cl	Clnorm	SP	PR	Spectral	BRIDGE_Spectral	PROB_Spectral	MIX_Spectral	BR_CONSENSUS	BR_CONSENSUS_MAD	BR_CONSENSUS_ADJ	CorePSD95
9379	NRXN2	6	0.279	139.773	0.067	107873	0.0143639996458338	3.58	0.000119	52	0.345279951316384	0.999999992145301	0.333333333333333	0.350954751242384	0.154433085425393	0.0367460114545307	0
9369	NRXN3	3	0.273	44.956	0.333	77722	0.0103434932095032	3.665	7.6e-05	52	0.206913300120868	0.999930318254823	0.333333333333333	0.350954751242384	0.154433085425393	0.932711087943022	0
4301	AFDN	19	0.321	8267.604	0.064	907074	0.120934022677304	3.111	0.000345	52	0.649778261486998	0.999998446074443	0.789473684210526	0.350954751242384	0.154433085425393	-1.93497079606673	0
3556	IL1RAP	5	0.286	238.424	0	101554	0.0135213881181507	3.49	0.000104	11	0.205174468697524	0.999321998452246	0.4	0.350954751242384	0.154433085425393	0.943970536775209	0
10987	COPS5	42	0.337	26481.955	0.033	943713	0.125819676065939	2.965	0.000686	67	0.639364159412031	0.999999990734791	0.714285714285714	0.350954751242384	0.154433085425393	-1.8675363985328	0
10458	BAIAP2	46	0.377	50534.188	0.06	3018869	0.402532821712522	2.65	0.000729	53	0.717534488671461	0.999999999955638	0.782608695652174	0.350954751242384	0.154433085425393	-2.37371244911229	1
1612	DAPK1	46	0.342	44601.505	0.014	1016328	0.135502574638926	2.927	0.000832	62	0.724911666416865	0.99999997777971	0.826086956521739	0.350954751242384	0.154433085425393	-2.42148186150914	0
23405	DICER1	5	0.273	166.882	0	59508	0.00791473448736043	3.669	0.00011	43	0.419066161748682	0.987306425272969	0.6	0.350954751242384	0.154433085425393	-0.441041570325957	0
4478	MSN	10	0.325	2225.127	0.222	1255810	0.167436471437883	3.081	0.000174	88	0.405666770693827	0.999903620421584	0.6	0.350954751242384	0.154433085425393	-0.354276541848116	0
1499	CTNNB1	63	0.373	47508.925	0.049	3143146	0.419104626242649	2.679	0.000934	65	0.750167701621424	0.999999999999852	0.857142857142857	0.350954751242384	0.154433085425393	-2.58502217500472	0
10469	TIMM44	15	0.329	10277.489	0.067	885986	0.118122028390901	3.036	0.000264	19	0.61061289661937	0.999998034729365	0.666666666666667	0.350954751242384	0.154433085425393	-1.68136345046624	0
22800	RRAS2	6	0.301	403.962	0.067	288237	0.0384147648901818	3.321	0.000114	67	0.335157145141399	0.999252008077722	0.5	0.350954751242384	0.154433085425393	0.102294181699924	0
5315	PKM	20	0.341	7846.973	0.037	974396	0.129911122418827	2.936	0.000315	24	0.551465940751084	0.999947984701799	0.8	0.350954751242384	0.154433085425393	-1.2983693808641	1
9463	PICK1	117	0.359	110990.693	0.011	2082770	0.277708037972591	2.785	0.001878	27	0.534812701017764	1	0.52991452991453	0.350954751242384	0.154433085425393	-1.19053471779661	0
1947	EFNB1	12	0.334	2932.279	0.091	1401953	0.186924013215093	2.995	0.000198	68	0.558559014153238	0.906563393376035	0.916666666666667	0.350954751242384	0.154433085425393	-1.34429913343374	0
9693	RAPGEF2	10	0.308	1658.72	0	348452	0.0464441766862632	3.245	0.000175	53	0.587847906412028	0.999847988970328	0.7	0.350954751242384	0.154433085425393	-1.53395339163956	0
163	AP2B1	26	0.329	8898.401	0.049	772047	0.102928751788166	3.038	0.000417	59	0.545868611862907	0.999999999197295	0.730769230769231	0.350954751242384	0.154433085425393	-1.26212501734084	0
4297	KMT2A	13	0.32	2745.813	0.09	597034	0.0795915194263361	3.128	0.000225	7	0.423819272260039	0.999999830125337	0.461538461538462	0.350954751242384	0.154433085425393	-0.471819369644441	0
274	BIN1	36	0.331	17218.189	0.014	759416	0.101244462152754	3.02	0.000603	59	0.645565878807484	0.999999999994942	0.75	0.350954751242384	0.154433085425393	-1.90769436972382	0
6453	ITSN1	73	0.352	47768.222	0.023	1703563	0.227142412149181	2.841	0.001126	59	0.651652605621019	1	0.794520547945205	0.350954751242384	0.154433085425393	-1.94710772986468	0
23263	MCF2L	7	0.302	1911.324	0	234823	0.0312922372529504	3.316	0.00014	94	0.456386804652648	0.999860814528943	0.714285714285714	0.350954751242384	0.154433085425393	-0.682703794461184	0
392	ARHGAP1	11	0.322	1666.227	0.164	1201623	0.16021086756851	3.103	0.000188	93	0.496402786385662	0.999970688247252	0.636363636363636	0.350954751242384	0.154433085425393	-0.941819136376345	0
57576	KIF17	2	0.242	8.779	0	16893	0.00223220714882341	4.137	6.4e-05	2	0.196521665816991	0.958446076586129	0.5	0.350954751242384	0.154433085425393	1	0
10188	TNK2	12	0.321	1458.674	0.121	569835	0.0759646495194754	3.12	0.000197	55	0.373812904883209	0.999999174352639	0.5	0.350954751242384	0.154433085425393	-0.148013319670854	0
23607	CD2AP	21	0.339	5715.802	0.138	1039870	0.138641799292308	2.95	0.000319	55	0.565058527923289	0.999997527139555	0.666666666666667	0.350954751242384	0.154433085425393	-1.38638541146249	0
867	CBL	45	0.358	21622.248	0.092	2210983	0.294804691208677	2.791	0.000662	55	0.379066157067117	1	0.4	0.350954751242384	0.154433085425393	-0.182029684554309	0
774	CACNA1B	5	0.262	170.076	0	48088	0.00639192650411291	3.821	0.000117	2	0.0800920017749123	0.999999011069977	0.2	0.350954751242384	0.154433085425393	1.75391658284472	0
19	ABCA1	20	0.297	7480.174	0.005	173065	0.0230570730297105	3.372	0.000378	52	0.470918684242863	1	0.5	0.350954751242384	0.154433085425393	-0.776802021859712	0
3761	KCNJ4	4	0.283	373.644	0	151241	0.0201469363023555	3.527	0.000101	53	0.277257867702256	0.999262733846227	0.5	0.350954751242384	0.154433085425393	0.477209163678408	0
2903	GRIN2A	13	0.317	2038.098	0.154	561789	0.0748917499543958	3.153	0.000217	53	0.534473305950596	0.99999999705918	0.538461538461538	0.350954751242384	0.154433085425393	-1.1883370341446	1
2904	GRIN2B	24	0.329	6592.649	0.098	827989	0.110388377374754	3.043	0.000373	53	0.532734636151059	0.999999999877671	0.666666666666667	0.350954751242384	0.154433085425393	-1.17707863187447	1
133957	CCDC127	1	0.251	0	NA	26149	0.00346645502035922	3.992	4.5e-05	50	0	0.996039639769974	0	0.350954751242384	0.154433085425393	2.27253603251961	0
146691	TOM1L2	7	0.292	213.484	0.381	245713	0.032744372011056	3.427	0.000127	50	0.529378638282117	0.973682980669734	0.857142857142857	0.350954751242384	0.154433085425393	-1.15534755100085	0
11059	WWP1	37	0.349	20789.94	0.039	1401029	0.186800801781072	2.862	0.000576	50	0.696542162045474	0.999999841109176	0.864864864864865	0.350954751242384	0.154433085425393	-2.23778091236832	0
23327	NEDD4L	50	0.335	34714.492	0.016	935162	0.124679436918413	2.987	0.000867	68	0.61958427029308	1	0.7	0.350954751242384	0.154433085425393	-1.73945575399691	0
29978	UBQLN2	64	0.344	64363.748	0.052	1140053	0.15200077233834	2.908	0.001145	25	0.443141303826458	1	0.453125	0.350954751242384	0.154433085425393	-0.596935250824925	0
5211	PFKL	3	0.274	89.678	0	60319	0.00802287785639841	3.652	7.9e-05	24	0.347735196666287	0.967934011361432	0.666666666666667	0.350954751242384	0.154433085425393	0.0208475701125093	0
221935	SDK1	1	0.26	0	NA	32024	0.00424986105377246	3.852	4.6e-05	11	0	0.957986278867523	0	0.350954751242384	0.154433085425393	2.27253603251961	0
23352	UBR4	6	0.314	1667.658	0	514921	0.0686421033205215	3.18	0.000117	11	0.440845740838055	0.97779142842703	0.666666666666667	0.350954751242384	0.154433085425393	-0.5820708001013	0
55252	ASXL2	1	0.26	0	NA	32024	0.00424986105377246	3.852	4.6e-05	11	0	0.957986278867523	0	0.350954751242384	0.154433085425393	2.27253603251961	0
23002	DAAM1	4	0.28	168.284	0	78563	0.0104556369497756	3.571	9.4e-05	57	0.231475691625974	0.999555643339111	0.5	0.350954751242384	0.154433085425393	0.773662322987975	0
1729	DIAPH1	13	0.323	2386.118	0.077	544130	0.0725369981000904	3.099	0.000217	57	0.645199139031616	0.900662286892881	0.923076923076923	0.350954751242384	0.154433085425393	-1.90531962097838	0
26036	ZNF451	18	0.333	7952.639	0.065	741033	0.098793168005991	3.004	0.000296	11	0.564407093327363	0.999380241225721	0.722222222222222	0.350954751242384	0.154433085425393	-1.38216717937749	0
55596	ZCCHC8	7	0.291	1694.742	0.333	243401	0.0324360767345876	3.438	0.000139	5	0.307622386487295	0.999992729452823	0.428571428571429	0.350954751242384	0.154433085425393	0.280589904914015	0
11100	HNRNPUL1	20	0.334	4622.398	0.084	836990	0.111588622090797	2.998	0.000308	11	0.53924649566471	0.999999308499453	0.6	0.350954751242384	0.154433085425393	-1.21924485225214	0
51755	CDK12	6	0.319	629.407	0.2	657812	0.0876960048559173	3.13	0.000117	11	0.0757483826892474	0.999999252188082	0.166666666666667	0.350954751242384	0.154433085425393	1.78204280381414	0
114793	FMNL2	10	0.326	2450.967	0.044	644059	0.0858621013363373	3.067	0.000174	7	0.579140758591298	0.994800136841573	0.7	0.350954751242384	0.154433085425393	-1.47757202881989	0
10486	CAP2	8	0.304	594.122	0.286	395453	0.0527115582992768	3.295	0.000145	5	0.509811134923997	0.999489212821558	0.625	0.350954751242384	0.154433085425393	-1.0286421672146	0
10564	ARFGEF2	10	0.316	3494.626	0.089	732405	0.097642661238963	3.162	0.000188	74	0.511686720821597	0.999949647225877	0.7	0.350954751242384	0.154433085425393	-1.04078714179976	0
55729	ATF7IP	32	0.33	21788.448	0.02	705258	0.0940227253089087	3.033	0.000591	7	0.544986504850129	0.999999999939432	0.59375	0.350954751242384	0.154433085425393	-1.25641311298855	0
11190	CEP250	7	0.305	762.514	0.048	342002	0.0455840968708563	3.276	0.000132	43	0.537310281307471	0.975376801631171	0.714285714285714	0.350954751242384	0.154433085425393	-1.20670729042136	0
1009	CDH11	2	0.273	44.422	0	90027	0.011984312144167	3.658	6.1e-05	55	0.196521665816991	0.937668237487506	0.5	0.350954751242384	0.154433085425393	1	0
1464	CSPG4	8	0.309	1672.087	0.071	576516	0.0768555321933875	3.24	0.000154	56	0.543313392842292	0.999063301255942	0.75	0.350954751242384	0.154433085425393	-1.24557921685011	0
3915	LAMC1	7	0.272	2474.484	0.19	58511	0.00778178881666885	3.676	0.000165	7	0.281650378561754	0.999931089257295	0.428571428571429	0.350954751242384	0.154433085425393	0.448766353982554	0
23420	NOMO1	10	0.312	5941.206	0.067	386150	0.0514710431794737	3.207	0.000202	7	0.534307692336185	0.999634905897195	0.6	0.350954751242384	0.154433085425393	-1.18726463690567	0
2324	FLT4	3	0.282	221.836	0	157542	0.020987147607298	3.541	7.6e-05	16	0.347735196666287	0.931607884067667	0.666666666666667	0.350954751242384	0.154433085425393	0.0208475701125093	0
26168	SENP3	9	0.308	789.853	0.111	313243	0.0417492076598042	3.249	0.000156	7	0.378353160834391	0.999771657855016	0.555555555555556	0.350954751242384	0.154433085425393	-0.177412822625002	0
4881	NPR1	2	0.266	28.164	0	55865	0.00742895607379031	3.756	6e-05	25	0.196521665816991	0.969177946817725	0.5	0.350954751242384	0.154433085425393	1	0
5097	PCDH1	3	0.301	244.184	0.333	626463	0.0835157502616243	3.323	7.5e-05	88	0.155996894864456	0.997834435963233	0.333333333333333	0.350954751242384	0.154433085425393	1.26240990290978	0
23705	CADM1	9	0.324	2098.238	0.056	841765	0.112225347845613	3.085	0.000162	88	0.552990235079635	0.978179183644487	0.777777777777778	0.350954751242384	0.154433085425393	-1.30823963842162	0
3911	LAMA5	6	0.289	623.971	0.133	136261	0.0181494175992865	3.458	0.000125	7	0.417748114271211	0.998978782386035	0.5	0.350954751242384	0.154433085425393	-0.432506822257948	0
1284	COL4A2	5	0.286	4957.418	0	171757	0.0228826568438884	3.499	0.000133	5	0.358439401559282	0.995583709309839	0.6	0.350954751242384	0.154433085425393	-0.048465329150688	0
5499	PPP1CA	90	0.365	92814.976	0.024	2211441	0.294865763542857	2.742	0.001463	5	0.648089156014989	1	0.688888888888889	0.350954751242384	0.154433085425393	-1.92403333750753	0
161742	SPRED1	13	0.309	6285.274	0.026	277058	0.0369240932225177	3.24	0.000258	92	0.585293453269867	0.999996316976321	0.692307692307692	0.350954751242384	0.154433085425393	-1.51741255043883	0
23368	PPP1R13B	41	0.348	17095.992	0.059	1641479	0.218863777225193	2.877	0.000599	27	0.515096965751942	0.999999999999332	0.536585365853659	0.350954751242384	0.154433085425393	-1.06286948847406	0
54843	SYTL2	5	0.282	294.25	0	106050	0.014120910420487	3.551	0.000111	88	0.422127728445036	0.993188734309719	0.6	0.350954751242384	0.154433085425393	-0.460866122091667	0
22871	NLGN1	13	0.302	1662.134	0.064	354594	0.047263186023663	3.308	0.000226	53	0.252281067103023	0.999999999999998	0.307692307692308	0.350954751242384	0.154433085425393	0.638941350343159	0
10494	STK25	8	0.313	1992.018	0.143	427235	0.0569495515850538	3.193	0.000148	65	0.474340096544778	0.9996367878829	0.75	0.350954751242384	0.154433085425393	-0.798956680574783	0
2801	GOLGA2	204	0.378	248144.235	0.012	3923101	0.523108277781511	2.646	0.003078	27	0.614963734399274	1	0.632352941176471	0.350954751242384	0.154433085425393	-1.70953641462038	0
81876	RAB1B	10	0.32	6024.36	0.089	521075	0.0694627128064151	3.129	0.000196	74	0.533622314523193	0.99754979799874	0.8	0.350954751242384	0.154433085425393	-1.18282661242986	0
5861	RAB1A	19	0.34	11687.722	0.064	1564646	0.208618426456642	2.945	0.000324	93	0.609217748924222	0.999984427454601	0.736842105263158	0.350954751242384	0.154433085425393	-1.67232945563731	0
9990	SLC12A6	5	0.27	392.022	0	84221	0.011210106964593	3.708	0.000111	7	0.34172653009383	0.986763732100051	0.6	0.350954751242384	0.154433085425393	0.0597554670563916	0
6558	SLC12A2	9	0.32	3054.384	0.139	1365356	0.182043960346187	3.121	0.000165	88	0.424777520531613	0.999940381396458	0.555555555555556	0.350954751242384	0.154433085425393	-0.478024311214665	0
9943	OXSR1	6	0.281	354.058	0	91321	0.0121568614900796	3.555	0.000127	67	0.335157145141399	0.999252008077722	0.5	0.350954751242384	0.154433085425393	0.102294181699924	0
6867	TACC1	12	0.334	2303.541	0.121	1298462	0.173123932567609	2.996	0.000193	49	0.594970797226484	0.996283698042952	0.75	0.350954751242384	0.154433085425393	-1.58007622079133	0
2905	GRIN2C	8	0.306	609.651	0.071	334945	0.0446430762108057	3.27	0.000144	53	0.411902739148842	0.999998963295504	0.5	0.350954751242384	0.154433085425393	-0.394656285850755	0
2906	GRIN2D	8	0.303	594.032	0.214	352680	0.0470079623389051	3.298	0.000145	53	0.473324377143904	0.999998963295504	0.5	0.350954751242384	0.154433085425393	-0.792379596408679	0
324	APC	96	0.374	101030.572	0.024	2863164	0.381770228277184	2.67	0.001516	54	0.772972869615048	0.999999999999689	0.916666666666667	0.350954751242384	0.154433085425393	-2.73269239690573	0
22938	SNW1	40	0.356	21644.654	0.076	1826541	0.243541000604856	2.808	0.000591	27	0.512580722146285	0.999999999999615	0.525	0.350954751242384	0.154433085425393	-1.04657606534697	0
1080	CFTR	13	0.325	3061.187	0.038	692581	0.0923323017709377	3.074	0.00022	67	0.615453468168405	0.991752441833963	0.769230769230769	0.350954751242384	0.154433085425393	-1.71270758592595	0
23513	SCRIB	55	0.352	63986.365	0.032	2234594	0.297953116715898	2.838	0.001021	53	0.591036088978546	1	0.6	0.350954751242384	0.154433085425393	-1.55459781869181	0
5797	PTPRM	10	0.316	7130.007	0.133	808229	0.107753466188329	3.164	0.000204	57	0.555151793643624	0.99691928412341	0.8	0.350954751242384	0.154433085425393	-1.32223637078007	0
11122	PTPRT	5	0.302	236.015	0.3	339796	0.0452899362394164	3.312	0.000101	2	0.364779648040852	0.995793079081783	0.6	0.350954751242384	0.154433085425393	-0.0895203042818621	0
10076	PTPRU	5	0.299	2320.271	0.1	270662	0.0360712140753329	3.341	0.000118	58	0.466212415991144	0.999910065493305	0.8	0.350954751242384	0.154433085425393	-0.746327540055795	0
5802	PTPRS	22	0.316	3741.751	0.069	415930	0.055442078358205	3.167	0.000355	56	0.580594696597142	0.999999999999676	0.636363636363636	0.350954751242384	0.154433085425393	-1.48698670833523	0
5792	PTPRF	46	0.349	21718.073	0.044	1502723	0.200361260191612	2.863	0.000701	56	0.666473294105636	0.999999995454571	0.847826086956522	0.350954751242384	0.154433085425393	-2.0430760804535	0
5786	PTPRA	23	0.339	9844.366	0.111	1189638	0.158612719260347	2.949	0.000394	56	0.641578846694789	0.999992061661436	0.826086956521739	0.350954751242384	0.154433085425393	-1.88187715509191	0
5789	PTPRD	25	0.317	14288.586	0.037	572146	0.0762728114502359	3.154	0.000449	56	0.637304762251056	0.999999999999989	0.64	0.350954751242384	0.154433085425393	-1.85420119153812	0
5791	PTPRE	8	0.307	386.699	0.179	379022	0.0505205549741683	3.26	0.000148	53	0.541576981945671	0.996755627706652	0.75	0.350954751242384	0.154433085425393	-1.23433544164587	0
5793	PTPRG	27	0.336	14620.371	0.08	1065379	0.142043314952961	2.972	0.000477	55	0.672516744428827	0.99984735798172	0.777777777777778	0.350954751242384	0.154433085425393	-2.08220921249281	0
5803	PTPRZ1	5	0.282	152.157	0.2	166274	0.0221515223279387	3.551	0.000104	55	0.436948084429581	0.990626937955146	0.6	0.350954751242384	0.154433085425393	-0.55683231964397	0
5787	PTPRB	18	0.32	3676.413	0.118	613791	0.0818259934521924	3.129	0.00029	55	0.655631002909056	0.997992896209759	0.777777777777778	0.350954751242384	0.154433085425393	-1.97286903144768	0
5795	PTPRJ	34	0.345	11065.187	0.066	1578612	0.210480732611986	2.895	0.000513	55	0.667992008969115	0.999929750021154	0.794117647058823	0.350954751242384	0.154433085425393	-2.052910209321	0
5798	PTPRN	31	0.32	9661.843	0.056	484352	0.0645658583783242	3.124	0.00054	94	0.718940792225074	0.999999999923549	0.806451612903226	0.350954751242384	0.154433085425393	-2.38281868143122	0
23647	ARFIP2	33	0.349	25019.006	0.049	1204506	0.160595303244141	2.867	0.000527	85	0.613271176300064	0.999999999999993	0.696969696969697	0.350954751242384	0.154433085425393	-1.69857659927675	0
3831	KLC1	14	0.321	6905.232	0.011	591628	0.0788706525298881	3.113	0.000252	43	0.645051478182361	0.987370510077232	0.785714285714286	0.350954751242384	0.154433085425393	-1.90436347321478	0
10755	GIPC1	31	0.321	17422.028	0.043	548733	0.0731507883931629	3.112	0.000547	52	0.684523358464091	0.999999999929199	0.774193548387097	0.350954751242384	0.154433085425393	-2.1599555969686	0
10287	RGS19	8	0.278	717.379	0.036	123229	0.0164116563350412	3.597	0.000153	16	0.423132240154045	0.999999595728121	0.375	0.350954751242384	0.154433085425393	-0.467370633131138	0
5536	PPP5C	39	0.337	16151.284	0.077	1111630	0.148210687285113	2.966	0.000609	16	0.474238566485752	1	0.512820512820513	0.350954751242384	0.154433085425393	-0.798299243350459	0
26354	GNL3	6	0.29	732.868	0.067	198591	0.0264608555673967	3.452	0.000119	7	0.491320283434879	0.980933698638379	0.666666666666667	0.350954751242384	0.154433085425393	-0.908908423385129	0
6774	STAT3	72	0.356	49873.239	0.018	1817464	0.242330621615019	2.806	0.001117	55	0.725495211123101	0.999999967310712	0.805555555555556	0.350954751242384	0.154433085425393	-2.42526048643675	0
3315	HSPB1	145	0.374	186807.472	0.011	2931943	0.390941612714993	2.673	0.002367	16	0.720866784568136	1	0.793103448275862	0.350954751242384	0.154433085425393	-2.39529005269054	0
3848	KRT1	19	0.314	1927.084	0.041	844867	0.112638986231256	3.18	0.000272	27	0.291575697247276	0.999999999999997	0.210526315789474	0.350954751242384	0.154433085425393	0.384496973764046	0
5305	PIP4K2A	5	0.284	168.041	0	97327	0.0129577358112166	3.52	0.000109	67	0.446678905248656	0.849651527188408	0.8	0.350954751242384	0.154433085425393	-0.619842268530706	0
9844	ELMO1	9	0.275	2466.675	0	64076	0.00852385768065943	3.636	0.000207	57	0.488197051900491	0.997502635010942	0.777777777777778	0.350954751242384	0.154433085425393	-0.888684573516528	0
9815	GIT2	25	0.323	12608.02	0.02	470235	0.0626834170210996	3.099	0.000435	57	0.705010263115033	0.983249378877961	0.92	0.350954751242384	0.154433085425393	-2.29261437662394	0
9138	ARHGEF1	12	0.31	4098.946	0	403293	0.0537569886485466	3.226	0.000224	57	0.579036130995512	0.999997529144329	0.666666666666667	0.350954751242384	0.154433085425393	-1.47689453412698	0
682	BSG	12	0.331	5962.395	0.167	1574742	0.209964684722742	3.017	0.000211	88	0.454498883848981	0.999786290052442	0.666666666666667	0.350954751242384	0.154433085425393	-0.670478947703337	0
408	ARRB1	30	0.336	17688.589	0.039	908922	0.121180445545347	2.973	0.000489	67	0.639427584598389	0.999999967011637	0.666666666666667	0.350954751242384	0.154433085425393	-1.86794709541283	0
6261	RYR1	19	0.325	10701.817	0.023	512184	0.0682771361182318	3.078	0.00035	20	0.683085135761974	0.999988974121237	0.789473684210526	0.350954751242384	0.154433085425393	-2.1506426787027	0
27131	SNX5	15	0.337	7376.322	0.076	1512304	0.201638845418188	2.97	0.000251	88	0.612458137518245	0.993565361301996	0.8	0.350954751242384	0.154433085425393	-1.69331193219081	0
23394	ADNP	7	0.307	1680.994	0.095	490606	0.0653998024349993	3.26	0.000141	7	0.42664424936983	0.97436782459497	0.714285714285714	0.350954751242384	0.154433085425393	-0.490111933715212	0
47	ACLY	6	0.283	596.791	0.2	167633	0.0223327391448593	3.535	0.000117	5	0.440001381121058	0.999808361796326	0.5	0.350954751242384	0.154433085425393	-0.576603320676984	0
9759	HDAC4	42	0.343	15248.504	0.016	1498927	0.199855079884747	2.919	0.000593	27	0.553867437677553	0.999999987076082	0.642857142857143	0.350954751242384	0.154433085425393	-1.31391978523408	0
5290	PIK3CA	29	0.346	21023.167	0.067	1491223	0.19882778455174	2.891	0.000486	67	0.59562207512132	0.999996133979586	0.724137931034483	0.350954751242384	0.154433085425393	-1.58429343819032	0
29760	BLNK	6	0.307	140.731	0.267	357943	0.0477097607991355	3.254	0.000109	55	0.439704985076361	0.999397606002912	0.5	0.350954751242384	0.154433085425393	-0.574684068439806	0
2773	GNAI3	23	0.316	17978.528	0.004	393153	0.0524048631713023	3.165	0.00044	16	0.434128008585563	0.999999999999968	0.478260869565217	0.350954751242384	0.154433085425393	-0.538571492721747	0
10487	CAP1	7	0.301	781.591	0.143	277792	0.0370219689720539	3.326	0.000133	15	0.499919895346439	0.944140057938585	0.857142857142857	0.350954751242384	0.154433085425393	-0.964593459320738	0
1856	DVL2	39	0.351	19664.956	0.035	1603672	0.213822376049831	2.851	0.000569	43	0.648936812568223	0.997641266816467	0.846153846153846	0.350954751242384	0.154433085425393	-1.92952216492362	0
2335	FN1	14	0.326	4965.091	0.088	651332	0.086831924669276	3.07	0.000244	2	0.601290436664967	0.997332003744345	0.785714285714286	0.350954751242384	0.154433085425393	-1.62099775921087	0
5336	PLCG2	26	0.334	12093.835	0.095	930291	0.124029909975646	2.991	0.000417	55	0.497444521207885	0.999999999993302	0.538461538461538	0.350954751242384	0.154433085425393	-0.948564678106302	0
3716	JAK1	12	0.322	2027.527	0.121	575037	0.0766583138915291	3.107	0.000204	55	0.377758904140173	0.999999174352639	0.5	0.350954751242384	0.154433085425393	-0.173564834400321	0
1832	DSP	22	0.335	4521.362	0.121	1131756	0.150894403000598	2.985	0.000323	43	0.558777684905601	0.999999273662086	0.636363636363636	0.350954751242384	0.154433085425393	-1.34571509136633	0
5216	PFN1	8	0.309	550.791	0.107	340760	0.04541848150175	3.241	0.000143	5	0.565925561939437	0.988487844366314	0.75	0.350954751242384	0.154433085425393	-1.39199971369416	0
9588	PRDX6	8	0.299	889.578	0.107	268237	0.0357478507338814	3.343	0.000149	25	0.473879541704782	0.999804865220924	0.625	0.350954751242384	0.154433085425393	-0.795974451483606	0
5321	PLA2G4A	13	0.302	1445.619	0.013	240001	0.0319827013280166	3.309	0.000236	62	0.650555860991532	0.876436360792796	0.923076923076923	0.350954751242384	0.154433085425393	-1.94000598332853	0
4666	NACA	9	0.323	2033.127	0.111	665474	0.088717699669196	3.097	0.00016	5	0.494494433733804	0.985548504561703	0.777777777777778	0.350954751242384	0.154433085425393	-0.929461987345738	0
91404	SESTD1	10	0.291	5343.592	0	156054	0.0207887291940692	3.431	2e-04	27	0.528060424622445	0.997835558323369	0.6	0.350954751242384	0.154433085425393	-1.14681172685384	0
9821	RB1CC1	15	0.3	4714.343	0	236830	0.0315598620885352	3.335	0.00028	65	0.580312158467491	0.999980968130221	0.8	0.350954751242384	0.154433085425393	-1.48515719020527	0
57655	GRAMD1A	4	0.287	401.505	0.167	169432	0.0225726280732185	3.479	9e-05	49	0.40364032318306	0.89686582579745	0.75	0.350954751242384	0.154433085425393	-0.34115469360436	0
71	ACTG1	25	0.337	10655.398	0.057	829548	0.110596263333237	2.964	0.000395	5	0.660428965348694	0.999999967202862	0.68	0.350954751242384	0.154433085425393	-2.00393726029529	0
506	ATP5F1B	16	0.318	4687.838	0.108	529858	0.0706338881581544	3.141	0.00027	77	0.670484568431486	0.98616196417142	0.9375	0.350954751242384	0.154433085425393	-2.06905027060064	1
6711	SPTBN1	33	0.364	20929.962	0.078	2289199	0.305234459091137	2.75	0.000497	55	0.597494517716896	0.999993810216665	0.757575757575758	0.350954751242384	0.154433085425393	-1.59641805896325	1
961	CD47	3	0.275	81.018	0	60598	0.0080600813088788	3.636	7.5e-05	49	0.347735196666287	0.920349657288622	0.666666666666667	0.350954751242384	0.154433085425393	0.0208475701125093	0
4580	MTX1	2	0.266	66.258	0	76378	0.0101642765781998	3.76	6.1e-05	20	0.196521665816991	0.984508552583112	0.5	0.350954751242384	0.154433085425393	1	0
5142	PDE4B	1	0.257	0	NA	34933	0.00463776371780635	3.897	4.5e-05	62	0	0.988887061102886	0	0.350954751242384	0.154433085425393	2.27253603251961	0
3635	INPP5D	9	0.306	1020.044	0.111	320708	0.0427446333686433	3.27	0.000159	55	0.530558520930778	0.970555213773197	0.777777777777778	0.350954751242384	0.154433085425393	-1.16298764085213	0
527	ATP6V0C	10	0.3	2300.488	0	309641	0.0412688964202545	3.331	0.000184	49	0.493627763901097	0.999996226209971	0.5	0.350954751242384	0.154433085425393	-0.923850043309785	0
1523	CUX1	6	0.312	1837.751	0	545365	0.0727016800492419	3.202	0.00012	59	0.503346397899105	0.954603006446198	0.833333333333333	0.350954751242384	0.154433085425393	-0.986781078918103	0
9158	FIBP	4	0.294	217.032	0	179218	0.0238775491698963	3.406	8.9e-05	54	0.40364032318306	0.989044182763143	0.75	0.350954751242384	0.154433085425393	-0.34115469360436	0
6262	RYR2	10	0.308	1533.367	0.044	386530	0.0515217145484434	3.245	0.000175	16	0.60213545944096	0.979003843100197	0.8	0.350954751242384	0.154433085425393	-1.62646953213871	0
1982	EIF4G2	6	0.316	1506.165	0	499639	0.0666043142136924	3.163	0.000118	16	0.503346397899105	0.873154827427325	0.833333333333333	0.350954751242384	0.154433085425393	-0.986781078918103	0
10961	ERP29	15	0.307	4099.399	0.057	327760	0.0436849873001548	3.254	0.000268	25	0.533894356524581	0.999934759868645	0.733333333333333	0.350954751242384	0.154433085425393	-1.18458816501841	0
56252	YLPM1	16	0.335	3955.062	0.05	865641	0.115409109965405	2.985	0.000252	5	0.583735997929458	0.999984087752812	0.6875	0.350954751242384	0.154433085425393	-1.50732756550105	0
3939	LDHA	7	0.294	616.476	0.095	201826	0.0268922289321782	3.398	0.000135	55	0.532209927041228	0.815436680221497	0.857142857142857	0.350954751242384	0.154433085425393	-1.17368098487166	0
998	CDC42	85	0.375	83543.389	0.03	2752066	0.366955786830351	2.667	0.001336	57	0.692424881780217	1	0.741176470588235	0.350954751242384	0.154433085425393	-2.21112030234478	0
4638	MYLK	20	0.322	6682.987	0.042	582477	0.0776504059576729	3.103	0.000354	57	0.575042873661324	0.999979001919679	0.8	0.350954751242384	0.154433085425393	-1.45103700934084	0
